#1.2																						
11870	21																					
NAME	Description	SRX033480	SRX033488	SRX033481	SRX033489	SRX033482	SRX033490	SRX033483	SRX033476	SRX033478	SRX033479	SRX033472	SRX033473	SRX033474	SRX033475	SRX033491	SRX033484	SRX033492	SRX033485	SRX033493	SRX033486	SRX033494
ENSMUSG00000019775	na	4.692626036	4.617761782	4.684018287	4.790426604	5.263887131	4.987112751	4.944294581	4.548328454	4.625029163	4.776612673	4.31394563	4.43362675	4.353689525	4.768607755	4.876026104	5.290717273	5.068821819	5.439412647	5.292447963	5.017323469	4.863309369
ENSMUSG00000019779	na	0.87593325	-0.165980583	0.351821857	0.542499091	-2.575316658	0.283412704	0.287671095	-1.042632787	0.388830942	-0.255236193	-0.209616326	-1.646746667	1.507602208	-1.268481563	0.205265731	-1.61216026	-0.381639646	-0.491324691	-0.700018364	0.238881239	-0.585151132
ENSMUSG00000019785	na	2.774053636	3.514139151	2.673749952	3.305798833	2.782235347	3.041439913	3.421526842	2.902225658	3.196185864	2.14686225	2.655454094	2.958115391	3.181373976	2.638409032	3.106487576	3.03169593	3.192351737	3.252836405	2.844302152	2.741381579	3.424832957
ENSMUSG00000019787	na	-2.583498369	-1.303484106	-2.455533065	-1.383500328	-2.575316658	-1.482122043	-1.297291406	-1.042632787	-3.311608776	-3.062591115	-1.432008747	-3.231709168	-0.56278712	-2.853444064	-1.560269015	-0.875194666	-0.671146263	-2.813252786	-2.284980865	-1.346081262	-1.433148038
ENSMUSG00000019789	na	4.016414473	3.293451036	3.566834748	3.371387174	3.206043056	3.613802377	3.52713703	3.690721553	4.037119378	3.623909412	3.005396565	3.307449643	2.787710128	3.746468778	3.501507182	3.921818312	3.235744332	3.694541855	3.645756473	4.011470743	3.502311709
ENSMUSG00000019791	na	3.088926973	3.554496889	2.90201894	2.981072104	3.257573357	3.229372864	3.384532634	3.376906104	4.188237111	3.346799821	3.091553209	3.45479136	3.909700652	3.888022922	3.257354242	3.278610671	3.453549484	3.662480645	3.349225155	3.668869079	3.662776382
ENSMUSG00000019792	na	3.393781554	3.890287637	3.521746858	3.454442914	3.614507901	4.03515365	4.151169095	2.250148962	3.164124655	3.127233444	2.597738596	3.244024263	3.046022123	3.589499432	4.042615393	4.060265082	3.795553356	2.801457059	3.737386948	3.987819475	3.85225418
ENSMUSG00000019794	na	3.645320321	3.858403576	4.202678418	3.974051677	3.653502033	3.944142712	3.492785525	3.45561808	3.164124655	2.718768598	3.172853311	3.143330264	3.558228281	2.57282069	3.879354122	3.921818312	3.795553356	3.526597217	3.766681255	3.258780796	4.096672908
ENSMUSG00000019795	na	4.800205923	4.673795817	4.48698144	4.69971304	4.367197848	4.531340217	4.585351643	4.800346044	4.843209333	4.943033434	4.545271176	4.850439874	4.722615099	3.888022922	4.221090698	4.3342587	4.670681389	4.057111934	4.65753364	4.102379239	4.534942714
ENSMUSG00000019804	na	6.84066792	6.717773514	6.780481127	6.799390565	6.444274071	7.08088351	6.651075826	6.819074499	6.675655236	6.423238193	6.386040776	6.431848937	6.605132746	6.777732991	6.881845107	6.546028634	6.748579882	6.594014979	6.938216407	6.725381101	7.05308364
ENSMUSG00000019806	na	2.370697941	3.088833316	3.099055787	2.923928197	3.574430462	2.535799865	2.071942404	2.657806931	1.732785343	2.363673639	3.322878755	3.108140835	2.896644499	2.87447639	3.448719768	3.03169593	3.192351737	3.209115027	3.14128389	2.560809334	2.720657298
ENSMUSG00000019808	na	4.074713114	3.921482259	4.083625746	4.015670766	4.054039963	3.903308994	3.747102713	3.873843857	3.964515629	3.595620367	4.202197273	4.25210661	4.722615099	4.477472814	4.100796464	4.564428472	4.373247856	4.425151954	4.168975624	4.145771834	4.157813203
ENSMUSG00000019809	na	0.586426632	0.281478394	1.936784358	-0.245996804	0.884114961	0.950837364	-0.074898985	-0.194635881	0.147822843	-0.74066302	-0.209616326	-0.909781073	0.574716404	0.316480937	0.761659079	1.050804753	0.682490691	-0.005897864	0.65361859	1.46127366	-0.947721211
ENSMUSG00000019813	na	3.955660442	4.011212419	4.230967462	3.988058535	3.963842154	4.108839199	4.19456169	3.733471201	3.48280709	3.166227575	3.392419688	3.211234328	3.265031905	3.212645126	3.931584081	3.489377767	3.809980427	3.336494334	3.766681255	3.755456764	4.121440813
ENSMUSG00000019814	na	5.09598173	5.050544832	5.251826067	4.905596375	5.225583242	5.087733566	5.14565209	4.696135049	5.067769591	4.484303345	4.80957724	4.728292764	4.582890336	4.973104423	5.358594222	5.233329791	5.321320064	4.570451507	5.282341477	5.386368851	5.485715199
ENSMUSG00000019818	na	7.590178767	7.604007487	7.385244859	7.468873122	7.284218129	7.333581461	7.288922891	6.639659584	7.22463844	6.629152404	6.26147821	6.64327218	6.341696978	7.192315597	7.479198423	7.388778689	7.402697767	7.142397122	7.311830073	7.710104835	7.571915042
ENSMUSG00000019820	na	8.136745889	8.228287219	8.357446406	8.394248132	8.540377295	8.378654573	8.375723152	8.013191913	8.027684524	7.794612356	7.720276095	7.893058368	7.616126665	7.995961037	7.975395175	8.003162845	7.836207927	7.831504807	7.993855738	8.107189372	8.421408714
ENSMUSG00000019826	na	5.217401531	5.41624695	5.012072485	5.341695489	5.301200289	5.105842946	5.199895135	5.359952971	5.200143878	5.171028561	5.318419107	5.231815206	5.249711106	5.6263362	5.533544658	5.353624025	5.455844942	5.247443146	5.399183314	5.4740977	5.451938187
ENSMUSG00000019831	na	9.579207649	9.517173547	9.352224338	9.519929664	9.358742737	9.443135668	9.39066742	9.285368875	9.297800849	9.471954952	9.424157374	9.556397378	9.493850596	9.567305694	9.516680158	9.343731772	9.567125772	9.45850202	9.493780753	9.483905679	9.547419999
ENSMUSG00000019832	na	2.171389133	1.989297643	1.936784358	2.703962513	2.553966359	1.810659706	1.761602283	2.127292214	1.89784459	2.066691902	2.027422872	1.977744198	0.815724504	2.356009301	2.34662158	1.847271359	1.940288449	2.544299219	1.802481976	2.951599287	2.434748426
ENSMUSG00000019837	na	4.782823845	4.909863175	4.684018287	4.860625615	4.825562779	4.892917389	5.03063543	4.840010262	4.853298151	4.388619997	4.783928652	4.43362675	4.630984624	4.614161486	4.758047826	4.703744048	4.678564988	3.694541855	4.703703822	4.45266053	4.863309369
ENSMUSG00000019838	na	-2.583498369	-0.818057279	-0.13360497	-0.535503421	-2.575316658	-1.482122043	-1.297291406	-3.364560882	-0.989680681	0.107333886	-1.432008747	-0.909781073	-0.077360292	-0.531515969	-1.560269015	-0.875194666	-2.256108764	-0.005897864	-3.869943366	-0.609115668	-2.170113633
ENSMUSG00000019845	na	2.370697941	2.524334918	2.188323125	2.669611009	3.039393187	2.638893358	2.672334945	1.992991122	2.360816566	2.552118729	2.409293507	2.194555587	2.324738151	2.50410794	2.776014372	2.417587084	2.817140218	2.140943525	2.539447571	2.354358456	2.473742557
ENSMUSG00000019848	na	1.116941349	1.232568794	1.451357531	1.338965697	0.594608344	1.150146173	1.641308049	1.493420113	1.443278726	1.329726307	1.070491594	0.46873055	0.574716404	1.394483449	1.327256255	1.195194662	1.203322855	0.356672216	0.377984148	0.528387856	1.602475871
ENSMUSG00000019849	na	6.396641209	6.347567585	6.32910178	6.417399572	6.043068845	6.379585244	6.353760285	6.237209906	6.217821778	6.348919873	6.338379849	6.524847155	6.434956907	6.247218275	6.420441813	6.347841672	6.47067705	6.120437869	6.453111395	6.342751836	6.45559521
ENSMUSG00000019851	na	4.130747149	4.122780648	4.020200366	4.015670766	3.834074279	4.278098904	3.656904904	3.349684635	3.868300314	3.127233444	3.777444619	3.307449643	3.591018217	3.654350576	4.241924201	4.097497988	4.219624667	4.032237265	3.864766255	3.544689668	3.776305327
ENSMUSG00000019852	na	8.618012975	8.064149053	8.342938736	7.952336612	8.237662814	7.955421983	8.212483598	8.364634977	8.413331343	8.904995412	8.754105493	8.711171829	8.858856975	8.629867891	8.060683887	8.803229417	8.169806458	8.737974818	8.268648429	8.787917149	7.942325874
ENSMUSG00000019853	na	1.116941349	2.603406489	1.451357531	2.127461591	2.553966359	2.345696982	1.975727089	1.992991122	1.973793443	2.363673639	1.506590708	1.897573849	1.363212299	2.431958155	2.527193826	2.160429244	2.308675855	1.274210056	1.684645486	2.023152548	2.127566916
ENSMUSG00000019856	na	6.780636286	7.182747572	6.775688116	6.980196417	6.938410938	6.846104076	6.798984505	6.479360169	6.54792601	6.292759981	6.307209299	6.410342525	6.043062748	6.603936815	6.671432184	6.6839912	6.669692903	6.029097558	6.668245566	6.617778146	6.954869247
ENSMUSG00000019857	na	5.023831945	5.526872641	5.044312822	4.991539103	4.85931157	4.850585891	5.03063543	4.652247405	5.11045599	4.338288321	4.202197273	4.315185292	4.428167741	4.908107168	4.786687874	4.957695349	4.430391763	4.19797447	4.711257216	4.981845573	5.042585393
ENSMUSG00000019861	na	7.979697903	8.378457031	7.6092097	7.764722012	7.736431657	7.67117664	7.749832506	7.256575231	7.529955572	7.504414255	7.422859636	7.356068349	7.45624755	7.690554386	7.754880547	7.560267249	7.80683681	7.213270657	7.701335253	7.787489113	7.763085222
ENSMUSG00000019864	na	5.008958668	5.078491372	4.945346371	5.098702598	4.435910598	5.044572803	4.754370714	4.75956043	4.671384799	4.559460704	4.859545699	4.963047687	4.692713614	4.811891853	4.828609323	4.93730356	4.883442588	4.481367963	4.972406978	4.748436337	4.989757704
ENSMUSG00000019865	na	2.908354727	2.524334918	1.792394448	2.63442158	3.097108684	3.090767626	3.183835284	1.992991122	1.642587534	2.770298899	3.172853311	2.834380023	2.787710128	3.336380495	2.804303417	3.489377767	3.52525095	3.252836405	3.837415766	3.09132405	2.687867363
ENSMUSG00000019866	na	2.060357821	1.328784109	2.068028891	2.075931291	2.179570845	2.671683293	1.510063516	1.844892483	1.546372219	1.460970841	1.506590708	1.626271827	1.363212299	1.670117892	2.048540227	2.475302582	2.267453192	2.801457059	2.433837383	2.495220992	2.175661204
ENSMUSG00000019872	na	3.60632619	3.758292091	3.521746858	3.856814001	3.039393187	3.903308994	3.346564784	3.646666373	4.155996774	3.595620367	3.458762183	3.710805338	3.455134788	2.927915649	3.552431117	3.597293106	3.077791973	3.336494334	3.478784789	3.837140562	3.979633487
ENSMUSG00000019873	na	4.834354146	4.539494725	4.763635455	4.54723701	4.479965778	4.626402414	4.257297446	4.952851731	4.540140265	4.468790345	4.221433492	4.404915453	4.295193876	4.244588019	3.957006678	4.349771699	4.343804078	3.844958697	4.373230618	4.057640924	4.283842856
ENSMUSG00000019874	na	4.900317408	4.854368063	4.55569419	4.81420783	5.09001926	4.784664498	5.077748025	4.88810455	5.076408509	4.685601734	5.177785607	5.011464816	5.459580693	5.059445272	4.855895149	5.120289853	5.326346881	3.725906026	4.552121401	4.790055426	5.042585393
ENSMUSG00000019876	na	4.616173976	4.136139031	4.202678418	4.311379865	3.963842154	4.02249835	4.710203131	3.376906104	4.072095517	3.380352381	3.853393472	3.397647452	3.654443597	3.992045987	4.199951931	4.286693017	4.538307102	3.816103834	3.737386948	4.345080643	3.593652021
ENSMUSG00000019877	na	11.62587884	11.80872731	11.51789525	11.63027595	11.46967505	11.45514142	11.58439615	10.92624996	11.43254181	11.19103481	11.0473505	11.26095772	11.07790972	11.38652732	11.49599612	11.47037691	11.57707783	11.09316811	11.53768954	11.68694017	11.56843608
ENSMUSG00000019878	na	5.951777008	6.212215732	5.958094864	5.95099644	5.880010563	6.157399557	5.793703126	5.359952971	5.702411694	5.433263912	5.518304129	5.591658072	5.377379631	5.735270571	5.989708127	5.844536391	6.040042696	5.371622557	6.08860935	6.251350591	6.053888042
ENSMUSG00000019880	na	5.280687776	4.627253231	4.782871674	4.774351841	4.244862305	4.531340217	4.838845282	3.078382614	4.489291124	4.097280221	3.425972248	4.117018987	4.192100383	4.179978937	4.728827687	4.410207553	5.144770672	4.670562992	4.972406978	4.856858797	3.910259784
ENSMUSG00000019883	na	3.825892567	4.175487699	3.734291494	4.171088524	3.994538951	4.09681667	4.257297446	3.77499047	4.072095517	3.595620367	3.522187563	3.68715407	3.88346911	3.654350576	3.725133203	4.302723127	3.642744513	3.596138151	3.917959194	4.124238673	4.294772416
ENSMUSG00000019889	na	7.478547769	7.690303457	7.10097299	7.105946271	7.095339592	7.270760323	7.187867038	6.381953439	7.354615227	7.304823636	7.169142992	7.245037036	7.90237111	7.170310289	7.381658909	7.281646859	7.852851223	7.512052669	7.828327212	7.453739987	6.912922402
ENSMUSG00000019890	na	5.09598173	4.122780648	5.319253995	5.251673619	4.522715425	4.954173077	5.042558597	4.685287667	4.381878182	3.241189633	4.366733045	2.958115391	2.669873637	4.201838371	4.876026104	5.56774883	4.777314238	4.686593101	4.168975624	4.945473184	5.178614522
ENSMUSG00000019891	na	2.774053636	2.524334918	2.498663245	1.849160429	1.817000765	0.283412704	1.975727089	2.127292214	2.114655979	1.79538988	1.230956266	2.440716174	1.973265781	1.670117892	1.162197009	1.557764742	1.288211752	0.887186933	0.98803763	2.113350357	1.799512718
ENSMUSG00000019892	na	1.808819054	0.281478394	0.714391936	0.201462173	-0.253388563	0.588267285	-0.074898985	0.722901959	1.546372219	0.637848603	0.68346847	-0.424354246	0.574716404	1.538873359	0.024693485	0.503316958	0.065819331	-0.005897864	0.217519476	-0.609115668	0.637241289
ENSMUSG00000019894	na	7.777348715	7.653617935	7.500116842	7.531183777	7.484027803	7.288046277	7.70926844	6.838787121	7.053620073	6.935999314	6.94736962	7.0663534	6.914566407	7.359660155	7.509583496	7.546870101	7.372640533	6.946635398	7.31431213	7.52736285	7.609605723
ENSMUSG00000019897	na	4.045858251	4.068074756	4.338882801	4.254573509	4.192867667	4.256645794	4.393870499	4.314919217	4.280848261	3.832226648	3.425972248	3.928162169	3.935463748	3.966734898	4.066170121	3.836300241	4.164553285	3.336494334	4.294963561	3.8891352	3.837380904
ENSMUSG00000019899	na	4.692626036	4.80504035	4.782871674	4.518573251	4.700807748	4.330376183	4.083530378	4.370148738	4.235285684	4.286137039	3.751213077	3.967963177	4.103969472	3.486405939	3.680045314	3.721740477	3.809980427	4.19797447	4.078423866	3.837140562	4.032826426
ENSMUSG00000019906	na	4.65490637	4.45673684	4.763635455	4.528191254	4.604592432	4.278098904	4.649127554	4.436339018	4.873266567	4.698960117	4.796809943	4.315185292	4.5331373	4.49528409	4.312559744	4.27048279	4.755118491	4.808799034	4.593581008	4.248865327	4.096672908
ENSMUSG00000019907	na	8.278363971	7.821154208	8.280022959	7.954121574	8.139787352	7.99320608	8.179117286	7.56543718	7.882532463	7.756789676	7.76356852	7.625494304	7.663143292	7.981816854	7.721892751	7.828708908	7.912563354	7.498495529	7.986871187	8.086460638	7.837848022
ENSMUSG00000019913	na	-2.583498369	-1.303484106	-2.455533065	-3.705428423	-2.575316658	-2.219087637	-2.882253907	-1.779598382	-3.311608776	-3.062591115	-3.016971248	-3.231709168	-2.884715214	-2.853444064	2.457652893	1.050804753	-3.841071265	0.887186933	-3.869943366	-2.931043763	-2.170113633
ENSMUSG00000019916	na	8.009892754	7.691434982	7.86977239	7.565450873	7.524031153	7.627969709	7.866777475	7.699508198	7.801482208	7.313534274	6.759461785	7.189303688	7.005549063	7.192315597	7.730210683	7.505915629	7.729258836	7.24338493	7.762597511	7.787489113	7.891932505
ENSMUSG00000019917	na	3.645320321	3.169003665	2.299354437	3.213434814	3.490772533	3.207177118	2.732455937	2.825263677	2.796915681	2.868146222	3.005396565	2.69902817	2.244567803	2.818981278	2.560746385	3.106657988	2.788285355	2.968106928	2.396843175	2.741381579	2.986390853
ENSMUSG00000019929	na	4.103002158	4.149374858	3.377356949	4.082474137	2.782235347	4.178943437	4.19456169	2.518082167	3.346602707	2.959776698	2.815918766	3.211234328	3.046022123	2.818981278	4.736188392	4.302723127	4.869735169	4.570451507	4.090058566	4.18789731	4.193291098
ENSMUSG00000019932	na	-2.583498369	-3.625412201	-0.870570564	-2.120465922	-2.575316658	-2.219087637	-2.882253907	-1.779598382	-3.311608776	-3.062591115	-3.016971248	-1.646746667	-2.884715214	-2.853444064	-1.074842188	-3.19712276	-3.841071265	-2.813252786	-3.869943366	-2.931043763	-1.433148038
ENSMUSG00000019935	na	3.756351634	3.317102304	3.773285625	3.513740098	3.574430462	3.415118383	3.22627055	3.554302355	3.028241227	2.552118729	3.724495739	3.45479136	3.344103476	2.818981278	3.58540844	3.721740477	3.298480088	4.032237265	3.478784789	3.698312857	4.419849549
ENSMUSG00000019936	na	4.074713114	4.162490358	4.173823555	4.183314826	4.319501106	3.695795749	4.10643078	3.815348208	3.677075911	2.959776698	2.597738596	3.397647452	2.244567803	3.685714747	3.710259927	3.814104495	3.751385773	2.231141334	3.095840919	3.544689668	4.283842856
ENSMUSG00000019943	na	9.837777536	9.446217751	9.923032745	9.557106918	9.791278768	9.256139141	9.788181053	9.876975451	9.648212084	9.497502842	8.918562165	9.412823127	9.134528002	9.576224201	9.262301815	9.301477168	9.061492277	8.667032535	9.10393334	9.373592761	9.776914445
ENSMUSG00000019944	na	4.359016136	4.109297419	3.427109984	3.872000405	4.34354658	4.009731054	3.91216196	4.001761332	4.280848261	4.499651309	4.240416595	4.025678675	4.646666246	4.286107288	4.066170121	3.697695003	4.230391098	3.900992732	4.090058566	3.963774001	3.807166291
ENSMUSG00000019945	na	2.370697941	2.047013141	2.188323125	2.022492032	1.512146184	2.570989294	2.475298098	1.920841337	2.242980076	1.79538988	2.268430971	1.626271827	1.022175381	1.790412126	0.975783885	2.733614577	1.650781832	1.434674728	2.152424447	2.278409603	2.311013057
ENSMUSG00000019947	na	6.603853704	6.183551974	6.361450558	6.332118531	6.703132801	6.36462198	6.767002271	6.686648059	6.522862274	6.561290375	6.209440945	5.985036691	6.173276508	6.209951017	6.206591128	6.36702673	6.354916033	6.696522219	6.321115849	6.582683833	5.922643508
ENSMUSG00000019948	na	5.550927951	5.552007337	5.420983881	5.451918513	5.361321281	5.111829241	5.660777914	4.70690148	5.192216962	4.763957372	4.277649501	4.818139382	4.334453306	4.564408451	5.368101308	5.249960466	5.216920458	4.702447053	4.959779369	5.172244046	5.560073429
ENSMUSG00000019951	na	8.368514796	8.405599706	8.359049401	8.298440809	8.428201255	8.291017164	8.356747851	8.020762294	8.140117492	8.25764533	8.297611997	8.285468085	8.299540281	8.46113918	8.306700763	8.414363183	8.291749742	8.368520653	8.411696934	8.578236405	8.309329829
ENSMUSG00000019960	na	7.960500081	7.881886923	7.587494219	7.593206984	7.262311276	7.533014201	7.677123184	7.529498964	7.847631874	7.843547881	7.332862844	7.443365753	7.701186235	7.633390957	7.775567925	7.545186676	8.097405674	7.796849277	8.20987472	7.949305045	7.649533265
ENSMUSG00000019961	na	3.29914468	3.514139151	3.734291494	3.454442914	2.979272194	3.77337869	3.307570652	3.646666373	3.227550035	3.003498075	3.358068184	3.177681768	3.137652599	3.375374626	3.466531044	3.697695003	3.235744332	3.164027138	2.924472501	3.638811846	3.278346868
ENSMUSG00000019966	na	4.382285916	3.116054785	4.173823555	3.305798833	3.206043056	2.937416849	3.775957576	2.657806931	3.456575549	2.552118729	3.249815293	3.035077373	2.896644499	3.589499432	2.937981852	3.768661524	3.397333475	3.453533755	3.07257114	4.32634408	2.986390853
ENSMUSG00000019969	na	7.876957527	7.605208732	7.720640084	7.691711383	7.690298389	7.781381914	7.677123184	7.86365656	7.771205562	7.587563098	7.73708112	7.594044665	7.668914079	7.743677365	7.692869354	7.606201159	7.682980654	7.605653946	7.878668811	7.71371383	7.734270107
ENSMUSG00000019971	na	5.399495206	5.223210739	5.209802852	5.274711155	5.658303019	5.038300206	5.4884335	4.314919217	4.843209333	4.303731099	3.724495739	4.151995125	3.773496268	4.783180556	5.13182336	4.785870814	4.956590261	4.405915735	4.953423874	5.292957911	5.247738882
ENSMUSG00000019978	na	7.257279554	6.770121934	7.062136323	6.962570113	7.167834737	7.071699214	6.88095846	7.045890469	6.841943256	6.803142156	6.464828184	6.803089795	6.576764233	6.691520369	6.688607327	6.761429955	6.821597111	6.519902565	6.758502175	6.818825665	6.796632128
ENSMUSG00000019982	na	0.87593325	1.328784109	2.299354437	0.938427767	1.817000765	1.405403228	1.365673607	1.279295307	1.080708647	-0.255236193	1.230956266	1.016218346	-2.884715214	1.053446531	1.162197009	1.050804753	0.065819331	1.09363781	0.884944137	1.156419079	1.454377232
ENSMUSG00000019984	na	7.173057953	7.264091762	7.097136032	7.279701951	7.308853862	7.322008978	7.258575864	7.015900183	7.09246836	7.057646762	7.092859407	7.199788437	7.038612271	7.258995443	7.117098277	7.246856782	7.340702174	7.24338493	7.289297285	7.350886264	7.248441779
ENSMUSG00000019986	na	8.655503389	8.406977968	8.79061371	8.72162247	8.673203947	8.838678506	8.50306927	8.60805998	8.154467685	8.248589545	8.839065152	8.537715474	8.093280154	8.622795842	8.920521186	9.536528156	8.82980624	8.918490505	8.956009172	8.922655658	8.953361166
ENSMUSG00000019987	na	-2.583498369	-3.625412201	-0.13360497	-3.705428423	-2.575316658	-2.219087637	-2.882253907	-3.364560882	-3.311608776	-1.477628615	-3.016971248	-3.231709168	-1.299752714	-1.268481563	-1.074842188	-1.61216026	-1.51914317	-1.228290285	-3.869943366	-1.346081262	-2.170113633
ENSMUSG00000019988	na	1.116941349	2.102508253	3.099055787	2.127461591	1.817000765	2.028839876	1.365673607	1.39032662	2.045943229	1.329726307	1.070491594	1.722487143	1.363212299	0.605987554	2.226327346	1.75707355	1.368382101	1.09363781	1.911416348	2.198239254	2.26729168
ENSMUSG00000019989	na	0.223856553	0.281478394	0.351821857	0.382034418	-0.253388563	-0.10361042	-2.882253907	-0.55720596	-0.504253854	0.107333886	-0.209616326	-3.231709168	-1.299752714	-0.531515969	-0.181757392	-1.61216026	-0.140631547	-0.491324691	-0.410511747	-1.346081262	-3.755076133
ENSMUSG00000019990	na	8.969650906	9.224970004	9.354636873	9.449864179	9.459138438	9.241880126	9.110330437	9.150892573	8.677430861	8.498219353	8.704555216	9.025383977	8.224462489	8.856070596	9.019235497	9.113205998	8.702685589	8.740856367	9.028846943	8.982967566	9.699094618
ENSMUSG00000019992	na	-0.261570274	-0.165980583	-0.13360497	-0.535503421	-0.990354157	-1.482122043	-0.560325812	-0.194635881	-0.989680681	-0.255236193	-3.016971248	-3.231709168	-1.299752714	-1.268481563	-3.88219711	0.262308858	-0.140631547	-2.813252786	-0.700018364	-0.123688841	-1.433148038
ENSMUSG00000019996	na	7.554773431	6.867442419	7.720640084	7.145539728	7.590846425	7.214845483	7.447542432	7.92372846	7.65633793	7.510109111	6.83321559	7.084572364	6.98410734	7.130974395	6.909779711	6.936019452	6.785550388	7.304390316	6.905666915	7.207228037	7.15256567
ENSMUSG00000019997	na	2.060357821	3.088833316	2.588861054	2.669611009	1.817000765	1.553501867	2.845666548	3.480929169	3.654175509	4.21353329	3.490823392	4.20291906	4.234225858	3.168923749	3.277674226	3.517122757	3.298480088	4.553069429	3.163479636	3.335742778	3.502311709
ENSMUSG00000019998	na	8.398782235	8.320397384	8.115271373	8.138100112	8.165307387	8.11816258	8.242513629	7.497301458	8.016505119	7.764751589	7.451652795	7.693845272	7.519361922	8.016149779	8.222074019	8.179545301	8.259262554	7.715201325	8.145820122	8.32103028	8.159682706
ENSMUSG00000020000	na	0.223856553	0.075027517	1.451357531	0.686889	0.884114961	-0.344618519	0.287671095	-0.194635881	1.332247414	1.185336398	0.889919348	1.523178334	1.363212299	-1.268481563	0.510120312	-0.389767838	-1.51914317	1.09363781	0.884944137	0.528387856	1.199120177
ENSMUSG00000020007	na	3.088926973	2.91374661	3.610556125	3.213434814	3.097108684	3.207177118	2.845666548	3.403623442	1.817674241	2.14686225	3.091553209	3.244024263	2.54154954	2.927915649	3.236743962	3.461088722	3.277869808	3.117484552	2.759413254	3.335742778	4.045823767
ENSMUSG00000020009	na	5.601376974	5.526872641	5.044312822	5.706082565	5.430307892	5.603217627	5.292671776	5.452422741	5.446614439	5.190074317	4.919666691	5.085703446	5.229026952	5.331431279	5.329691184	5.421262742	5.418671999	4.948298447	5.261913595	5.182698403	5.402270802
ENSMUSG00000020014	na	0.87593325	0.281478394	0.351821857	-0.004988705	-0.990354157	-0.344618519	1.024636689	0.883366631	0.388830942	0.84429948	2.268430971	1.897573849	2.069481096	2.431958155	1.950692904	2.86896643	2.089666073	3.376571773	1.802481976	2.560809334	1.289317986
ENSMUSG00000020015	na	9.673005198	9.667628299	9.676645316	9.76281377	9.641126082	9.595895299	9.627273701	9.272290274	9.352171675	9.1232135	9.255950079	9.442262353	9.265349365	9.644158323	9.724555085	9.601956449	9.731747366	9.285766205	9.750161883	9.786418468	10.05700087
ENSMUSG00000020018	na	1.940063587	0.281478394	2.188323125	0.382034418	1.125123061	1.150146173	0.577177712	-0.194635881	0.59528182	1.891605195	2.112311769	0.675181428	0.815724504	-0.046089142	0.975783885	-0.027197759	0.551246158	0.646178833	0.773912824	2.426508242	0.332386708
ENSMUSG00000020019	na	1.503964472	2.207477813	2.588861054	1.909281421	0.594608344	2.49973061	2.60959919	1.679833237	2.416311679	2.066691902	3.522187563	3.035077373	3.137652599	2.57282069	3.151225891	3.571061564	2.900395722	3.019637229	3.40618104	2.999693575	3.013108191
ENSMUSG00000020024	na	7.044035515	6.658833549	7.186518628	6.755027474	6.906482774	6.759146135	7.023133098	6.251987961	6.611718709	6.099800213	5.951695545	6.154153233	6.060728622	6.620261685	6.767957103	6.624651222	6.720216681	5.890650788	6.805131555	6.861746532	6.909371151
ENSMUSG00000020029	na	8.384448337	8.409730547	8.011053273	7.925293739	8.115554352	7.904602698	8.15460654	7.427415939	8.282249163	7.857017123	7.443484649	7.582873298	7.97559584	7.868509549	7.936784429	7.868293374	7.962656262	7.721050097	8.064853227	8.202740646	7.70793728
ENSMUSG00000020032	na	4.817381067	3.758292091	4.020200366	3.695451013	3.932477983	3.7884069	4.865938943	3.948322073	4.812512536	5.082067128	4.590359066	4.543077892	5.09827836	4.677937396	4.167651439	4.079001645	4.35368559	4.46287162	4.344375755	4.843743297	3.679552094
ENSMUSG00000020034	na	2.171389133	1.800852553	1.936784358	2.075931291	0.884114961	1.687802959	1.872633596	1.159001074	1.443278726	1.581265074	0.68346847	1.160608255	1.363212299	1.538873359	0.872690392	1.660858235	1.58519349	1.274210056	0.98803763	1.592518193	1.799512718
ENSMUSG00000020037	na	3.438869444	3.825798911	3.652991392	4.242938809	3.932477983	4.072466809	3.937925056	3.690721553	3.374891751	3.507264493	4.081060835	3.866322915	3.265031905	3.966734898	3.811289847	3.517122757	3.626534285	4.152531499	3.645756473	3.135045428	3.952282999
ENSMUSG00000020038	na	6.789366691	6.744185145	6.882088837	6.899124806	6.954113897	6.629535303	6.788402342	6.076308285	6.153957629	5.708898354	5.754518222	5.533162423	5.063652017	5.786800872	6.696175581	6.662412026	6.750451082	6.680602664	6.743846099	6.72180121	6.905811137
ENSMUSG00000020052	na	3.683288172	3.317102304	3.036320031	3.260355862	3.206043056	3.742844322	3.048483431	3.554302355	3.868300314	3.678875871	3.005396565	3.307449643	3.455134788	3.123835859	3.393927295	3.212268176	4.197847725	4.284779297	3.956605122	3.837140562	3.187438372
ENSMUSG00000020053	na	0.586426632	-0.165980583	0.714391936	-0.004988705	1.512146184	0.443877376	-0.074898985	0.335878836	-0.141683774	1.581265074	0.68346847	0.675181428	1.202747627	2.100752246	0.761659079	-0.027197759	0.802784925	2.39620058	1.415458853	1.823843739	-0.295644515
ENSMUSG00000020056	na	3.088926973	3.4080108	2.97073169	3.762177127	2.916536439	3.832574483	3.267493213	2.743963574	2.754480415	2.14686225	2.537617604	2.918037952	2.896644499	3.123835859	3.215834973	3.597293106	3.610139847	3.252836405	3.676951094	3.046236161	3.628628159
