Name SRX033480 SRX033488 SRX033481 SRX033489 SRX033482 SRX033490 SRX033483 SRX033476 SRX033478 SRX033479 SRX033472 SRX033473 SRX033474 SRX033475 SRX033491 SRX033484 SRX033492 SRX033485 SRX033493 SRX033486 SRX033494
ENSMUSG00000011382 1.68115043897427 1.72254837352149 1.48470204614055 2.05414729661738 2.29947942696282 1.60071495686564 1.52137071187119 1.9853502519916 1.45974631159235 1.82088673793426 3.05533982204138 2.43378373678743 2.09544024980721 2.01776254488722 2.16946734414268 1.45062997549754 1.50477458469198 2.32873736979917 1.8960695499922 1.46426777154335 1.73948052227854
ENSMUSG00000011427 4.70934733080492 4.78706113507622 4.73768278731042 4.83120829636138 4.4749214333727 4.70192720822394 4.56368151672915 4.76222456759444 4.60572561740963 4.93444929675746 4.61130245103999 4.29273985533225 4.3604124598825 4.57763406464555 4.27830383618558 4.58156084532399 4.627002844103 4.41862287331637 4.68835702396086 4.52316146059692 4.48124710270856
ENSMUSG00000011589 6.03684927051688 6.57078961830057 6.38838308527318 6.55239816414521 6.44992705390583 6.56354372406802 6.56159518948069 6.79396133001963 6.52024210524242 7.00593302640123 7.06205316612782 7.00334154451026 6.96301792139091 6.78366303977311 6.8456875897689 6.50200207721857 6.69508108613231 6.77877029043422 6.58536871052809 6.51696519463302 6.67074333609596
ENSMUSG00000011658 4.14746844319681 4.44714541025728 4.81621618985711 4.60817793778665 4.60136976861364 4.49186281592841 4.40517769436666 4.92700626576079 4.64149674843145 4.96853029200056 4.7103498202908 4.60056218291288 4.84860307150122 4.49069842787427 4.56690252695608 4.65852282713888 4.40931742544408 4.73083581337052 4.36737526891779 4.42067850299567 4.43250276885715
ENSMUSG00000011832 8.34686035357979 8.17436257671949 8.2739096214879 8.17553952794288 8.40944513764795 8.20615140490385 8.33423561532107 8.54106167800228 8.38829210226428 8.50060949071433 8.60625885923558 8.43068639921184 8.48720353582445 8.36129289425979 8.29967289871317 8.21138318356053 8.18990795229325 8.34856634356109 8.18784721957792 8.09501159849993 8.14660663057137
ENSMUSG00000011837 3.97238173663872 4.64576713903401 4.31927843693318 4.32263613254328 4.38401293717449 4.22429875161411 3.60478672005883 4.19004067159459 4.38433890893432 4.44672152007094 4.53614509147125 4.45484535231526 4.57587216705706 4.14846623653181 4.39339700061752 4.64597757381976 4.4736520671962 4.97424141245538 4.62646249023492 4.50657857640132 4.61831483275608
ENSMUSG00000011884 5.42757636238955 5.63879196811768 5.67056859145189 5.59696812971146 5.90502280510643 5.83444609459352 5.60072850348447 6.37766767477036 5.92644593069368 5.7540686313617 5.27002140171421 5.67723777365171 5.38441792289329 4.89449116998549 5.33939234558499 5.35752057110606 4.91209417080999 5.50779338299361 5.34112202925632 5.49401511493741 5.38461853802909
ENSMUSG00000011960 6.08068135198561 6.1013983002217 6.26080603421372 6.03267576631456 5.98453025209048 6.02150754825488 6.31144764249696 6.20333749420804 6.14157035156609 6.22264900649747 6.42179253197187 6.06285458979848 6.23135635908463 6.22317663104816 5.95356499133068 6.30062923496364 6.2200251146181 6.25744607561338 6.1659187773823 6.38709991102089 6.05980473146331
ENSMUSG00000012017 1.68115043897427 2.24763941826525 2.62220556989049 2.84264319142367 2.72690065069749 2.91591718856469 2.55531804379453 3.5935825320356 3.0798982407758 3.95159042957885 3.13899775108829 3.13639782616286 3.51628337076726 3.63551498072605 2.92355711610009 2.82914159875127 3.22403817712473 4.29748643581473 2.71462267865467 2.90484036292934 2.26999523897732
ENSMUSG00000012076 7.54044000112207 7.89393878396831 7.64255421528229 7.74598596677025 7.48452571542979 7.64967697990581 7.69795944359451 7.30639838647297 7.47055929707998 7.28370629168832 7.28960319191183 7.2094747002254 7.07640898902403 7.44402729958932 7.65460575728319 7.47122107027079 7.64157818360674 6.95267110203316 7.70763399209518 7.64275478648909 7.8026958172822
ENSMUSG00000012114 6.97431954088021 7.23613155314646 7.03108208454266 7.21456882537125 7.09792329511303 7.1610033519202 7.26219550149303 7.63412432589845 7.28323150078968 7.70689860386686 7.55053857674844 7.63557132964681 7.66969805018513 7.42539659624411 7.2575633629502 7.05825619634303 7.36336213649903 7.56468320210575 7.41219933762852 7.14207129324142 7.24973920242871
ENSMUSG00000012296 5.60814860803137 5.88659680862714 5.93975522426728 5.67579960666772 5.61642411433593 5.70388075630969 5.93962492383357 6.62920644176632 6.32874029944234 6.38286592065457 6.58357523550846 6.58949487901004 6.48775767258597 6.48396209637839 6.07348404429708 6.07590046487224 6.12878986197691 6.37188186149969 6.14950879904481 6.08597081907953 6.35222617951323
ENSMUSG00000012443 2.29120392065826 2.09291682346661 2.22166764030676 1.2269838934796 2.57078144878021 2.15173012566346 1.52137071187119 2.30022358934501 2.43277926399208 2.00729986216514 1.63310682135834 1.28492035087295 -0.536827965692299 1.80363773953437 1.529642908387 1.45062997549754 1.81964792204539 1.10634494846272 1.32416320209649 1.15941319001493 2.02898713947352
ENSMUSG00000012483 -0.244848979581951 0.45245921015375 -2.42218854946797 1.40207060003769 1.52896127308559 1.30373321910851 1.65261524514944 1.38268574953698 0.952786322872464 2.38917049750878 2.11853364852858 1.71555470520281 1.66480589547735 1.40770906320323 2.25312527318959 1.33033574177983 2.07795991763678 0.899894070995298 1.60656293279721 1.71580653853932 1.97554788051206
ENSMUSG00000012535 8.25100604730522 8.15085747466301 8.09843013108831 8.11159756880128 8.04234054622255 8.13626161025071 8.11844778893716 7.78577669731895 8.06625434259477 7.95230024265142 7.98572412031684 7.86004849148953 7.93647190544902 7.97436401566593 8.06156833737864 8.06710530428042 8.06869164060531 7.78347729311175 8.11294765835559 8.0341233798743 8.04569414631193
ENSMUSG00000012609 2.29120392065826 1.91958522058105 2.22166764030676 1.88749742720793 2.57078144878021 2.24053939262132 2.80147863106392 2.60507817087343 3.0798982407758 2.32045774742477 2.19870399721256 1.97081176044488 2.2705269563653 2.01776254488722 2.44322815656953 1.76097009610969 1.98011259423864 1.72301630891122 2.52410077260524 1.82683785092806 2.1302704753107
ENSMUSG00000012640 2.07707911530541 1.72254837352149 2.22166764030676 2.05414729661738 2.19638593399871 1.66630329849322 2.41445550795468 1.48577924250109 2.06241081404696 1.21083325625027 2.03364475094206 2.48927884937913 1.78510012919506 2.2041756691181 1.93626816784965 2.09217600458507 2.16959039310235 1.44738186629779 2.04544717403042 1.71580653853932 1.29202154530732
ENSMUSG00000013089 6.85318310337858 6.66076530332392 6.51739066484673 6.47858083248988 6.5836054891378 6.26323844088045 6.66627168963102 6.35060577854306 6.84056809553328 6.83481098046587 6.18646732469366 6.38889227928872 6.23135635908463 6.31712848512249 6.74090870521021 6.31258533964241 6.56190781588111 6.63199625324246 6.70436098298232 6.87123197028652 6.66231266175608
ENSMUSG00000013150 2.85948768023279 3.23536108848682 2.43579244565961 2.87270042527985 2.19638593399871 3.14023448682563 2.80147863106392 3.70461384442434 3.80289089238941 3.56281858499381 3.83474068252799 3.60684844576031 3.85548945708646 3.63551498072605 3.37950255895914 3.52101930338894 3.38562731939897 3.73861316396224 3.14813283800499 2.90484036292934 3.16649066322346
ENSMUSG00000013155 3.97238173663872 3.84881214616767 4.05354488149843 3.56740833198435 4.15574394950137 4.07531701014429 3.84329880675855 4.15917970788983 3.86473014620727 4.18207426326885 4.0445330670848 3.90090974721473 4.15247119484359 3.87402706742577 3.85157100327436 3.74928829106206 4.16403086776045 3.64239784870293 3.87626106891202 3.3757310969417 3.61394964019468
ENSMUSG00000013160 7.16623824721665 7.58476991979629 7.21262250070375 7.56683389636422 7.18127904160851 7.44299220246367 7.07010089543301 6.803971396481 6.96106749795627 7.37335709431068 7.43530003830016 7.3149876887323 7.21136488389716 6.87230855019947 7.56741330587482 7.07238883220728 7.5896477734055 7.42466178979771 7.48594196483716 7.10123757573284 7.403078157261
ENSMUSG00000013236 6.89060380460322 6.98796331369392 6.97655514247023 6.8847345249127 6.80124799215758 6.81379091081577 7.15834051606067 7.62568337520262 7.44210615245662 8.05764324785478 7.8588444748244 7.7016719919619 7.95902706119487 7.58709439389461 6.93705890233965 7.33718012282189 7.13235295354079 7.69230897302895 7.01934445813569 7.18438985554615 6.8724228818091
ENSMUSG00000013367 6.3310683815362 6.21205371499475 6.09744770337525 6.18717271524816 6.36333936890974 6.26852788783545 6.25575776193562 6.72187593304542 6.68927726823002 6.76218736432861 6.62406168175533 6.5703225697352 6.98830128551167 6.41952481345043 6.08779661248604 5.92830730306285 5.91706042370334 6.7012915377565 5.98353239124254 5.9637340519829 5.68016932633712
ENSMUSG00000013419 6.51803131333505 6.62591590256632 6.56933329660773 6.57085015081174 6.60891657766698 6.5309021723853 6.6545740981875 7.25259370323375 7.11954404523609 7.4716909048712 7.24073304220382 7.20326509935817 7.17879089338252 6.79095860546363 6.75353236736 6.64755170931787 6.5661293113318 6.83063140855818 6.73950529232778 6.65126628634461 6.63241117604221
ENSMUSG00000013495 4.37573743086993 5.04799095258509 4.58903870595529 4.96975510932701 4.67990317116033 4.80015904522801 4.42367403798405 4.38934947981799 4.43956842965472 4.95725917966554 5.24191606403386 5.32741243298702 5.1910924888709 4.81083324093858 4.583158417714 4.84569277501512 4.70564329334256 5.05120339427026 4.62646249023492 4.64937917680034 4.74348245283603
ENSMUSG00000013584 3.26611293969543 2.66877711708051 2.10137340658905 2.68217851923042 1.96506038789226 3.11696470750278 2.96194330325717 1.38268574953698 1.45974631159235 2.38917049750878 3.05533982204138 2.64400144417777 3.68040275052837 3.1821493627881 3.83808777391074 3.43613040580243 4.28164890029482 4.60033378913639 2.88289416124446 3.61110915987263 2.1302704753107
ENSMUSG00000013662 8.48375183106124 8.25640036556843 8.2386987208346 8.13271055595448 8.23184692858716 7.97170641967333 8.25898022260282 7.42140155665292 8.06405929456251 7.38391859858591 7.09908128586241 7.4574565657718 7.49107803087759 8.01387072963022 8.0902867783826 8.12248944374502 7.91829932033669 7.51573588460043 7.96450585871315 8.23245209632028 8.27380502283809
ENSMUSG00000013707 1.9567848815877 2.03742171087491 -0.100260454580603 2.05414729661738 2.57078144878021 2.24053939262132 1.52137071187119 2.65016606040197 2.72722662245733 2.38917049750878 2.54383948326125 2.18762314951803 1.5335613621991 1.91466905192312 2.33219684418079 1.56166128788629 2.25574703685206 2.15365066324108 1.99735288582938 2.02614665915147 2.0805174401136
ENSMUSG00000013736 2.98781177720832 2.66877711708051 2.707094467477 2.61263758597734 1.34838902744377 2.71360901327157 2.74376313320764 2.73632270415168 2.37728415140037 1.4864676988637 0.89614122719213 1.71555470520281 1.89613144158381 1.68334350581666 2.99819591699285 2.87286297618059 2.5566135162116 2.55700635747229 2.62250447666623 2.28140371439354 2.51441396664376
ENSMUSG00000013766 0.892654544167985 1.49427938584838 -0.100260454580603 1.48224094872167 1.96506038789226 0.261913043413883 1.65261524514944 1.48577924250109 1.99026102829113 2.38917049750878 0.689690349724704 1.71555470520281 0.600675558057636 1.06667214536817 0.747234343459629 0.507213503863912 1.35667594570285 0.369379354296519 1.24399285341251 0.241875350206907 0.335090267199201
ENSMUSG00000013822 5.68588835798094 6.01425254642073 5.93095827603012 5.76263554353202 5.95325108560263 6.02775975756722 6.29144461784933 6.03081027094851 6.03801415973949 6.01547379361084 6.1211075921924 6.12986485632362 6.28844886436257 6.05156525297796 6.0385432032886 5.52445020878922 6.07648098871087 6.11533373168998 6.14675556339835 5.71219528498694 5.83446721391069
ENSMUSG00000013833 6.91905223423259 7.09376721844607 7.07166689977286 7.16684742936674 7.18464982594775 7.07908482383169 7.01931756611354 7.81329317158438 7.21166224722452 7.87803819175734 8.03432768351855 7.97385478000988 7.63809771680838 7.53590693903582 7.15390705921546 7.19586730762729 7.2366730611898 7.61836108411211 7.16795696237997 6.98334233660805 7.30494230373156
ENSMUSG00000013846 5.40476647948146 4.9686227138896 4.44817617011544 4.86897733923713 5.018927259871 4.90576923318861 4.6912957133135 4.11161402463777 4.87978449192956 5.40169759538495 5.70692705465001 5.03282142272031 5.15805222710689 5.44055231989025 4.92036177694029 4.96159189477492 5.39277528632958 5.49866237124149 5.26699467877412 5.46855512994645 4.43250276885715
ENSMUSG00000013858 5.50468528808731 6.1013983002217 5.85858222066264 6.23134029852373 5.63625528625749 6.44707998713991 5.76929822531477 6.63762686474162 6.00635500441143 6.59408279851066 6.67048904336142 6.83683754430395 6.53570663403066 6.43357714897391 6.17618068822911 5.710655631459 6.14016091623971 6.50551604228255 6.33508816416277 5.77585392220926 6.11026478350766
ENSMUSG00000013989 2.18811042769416 2.2957337064663 1.03724306916933 1.76464067942239 2.57078144878021 1.30373321910851 1.52137071187119 2.40915796089817 2.13112356413098 2.45475883913636 3.09777508836178 2.54271810834059 2.63309703575001 3.38860024025553 2.12574596671336 2.87286297618059 2.48707258295852 2.98081406637887 2.26445695597222 3.18047480554276 2.02898713947352
ENSMUSG00000013997 3.4105028490306 3.5045477213022 3.6863359073102 3.47245992792908 2.99608728351288 3.93600143460802 2.96194330325717 2.7775453668782 3.18059224039528 2.89364308036957 2.48110372791329 2.78372620784439 2.81366928139183 3.49963155264427 3.26324949046329 3.18181321706974 3.15844983549715 2.75404320453184 3.5985256137318 3.30076903926048 2.98909441235001
ENSMUSG00000014074 5.16793254575653 4.87674902267079 5.33936268297651 4.94167256735897 5.06355025129162 4.7556507840885 5.16797227838473 5.26079344451647 5.32324431168749 4.91127297439136 4.92588857058618 4.81120694426649 4.96779242671125 5.08459405336543 4.8210545767513 5.04039346248252 4.95779421481504 4.87893445235965 4.96957821972777 5.18569251481378 4.69471065215851
ENSMUSG00000014075 2.47761704488914 2.90415518001144 2.10137340658905 2.87270042527985 2.93335152816492 2.36427476104356 3.31887784797244 2.24250809148872 2.85460592893356 1.91710205319356 1.74413813374708 2.54271810834059 2.69583279109798 3.34960610863967 3.2429295060837 3.0355924762187 2.941638446424 1.95434185501767 2.98507455605094 3.04923027226451 3.64850686223105
ENSMUSG00000014164 5.62797977995293 5.75516532510359 5.90424093765434 5.66725027770304 5.6846724153082 5.52980129858836 5.81905126051187 6.28064322037549 6.01092049885722 6.87729087496213 6.43839927695905 6.4943737165019 6.20463902070885 6.33720108774889 5.79512167285618 5.65539672615216 5.93022078899431 6.10934743662425 5.89770804538795 5.77585392220926 5.65063944952386
ENSMUSG00000014177 3.66204161602657 3.05149689608663 3.00407620523413 2.95928811027594 2.39569474222212 2.44123674285844 3.35787197958831 3.84696676783568 3.59967657273682 3.19172443330257 3.39864156772131 3.44785892199915 3.33106849830036 3.1821493627881 3.18019375073574 3.24971728157155 3.28677393247269 2.40890771848316 3.05722434180678 2.49821510346669 3.56051038123322
ENSMUSG00000014226 5.30973987209569 5.26284182490892 5.12470591041967 5.25292716073188 5.2932474732513 5.43889280239015 5.49099706282767 4.44157943859055 5.30848515441507 4.34661003528074 4.20841915204577 4.29273985533225 4.08375844475958 5.15413498661851 5.39569978648694 5.37282782389391 5.4116651803005 4.82150617231058 5.37445310015832 5.57577608676034 5.39483235089109
ENSMUSG00000014232 2.71862514439294 2.80793986475214 2.43579244565961 2.33887677355049 1.83381585461401 2.51430020504817 2.41445550795468 1.83725161300246 2.13112356413098 2.17235910843564 2.03364475094206 2.54271810834059 1.99922493454791 2.4451837686219 2.73273477376451 2.68941683508466 2.16959039310235 2.92737480741741 2.41849058464464 2.90484036292934 2.62266685729579
ENSMUSG00000014243 3.90895635649709 4.28980887250919 4.02075494638076 4.07368748301302 4.12799895901847 3.96235276155497 4.22708537205295 4.0286776836557 4.17246435951188 3.99632874434414 4.33797878581469 4.41241008599486 4.57587216705706 4.05459931306759 4.34655213715786 4.4288256051792 4.0237395266389 3.88595488003742 4.21799764487956 3.96676811207254 4.25325197514274
ENSMUSG00000014245 1.9567848815877 2.24763941826525 1.97012887331079 2.05414729661738 2.29947942696282 1.72903905384118 2.25833630603739 2.85661693786939 1.65905511981575 1.60676193258141 1.84723162671118 2.78372620784439 2.09544024980721 1.55209897253841 2.29320271256492 2.63966379988756 1.98011259423864 1.59177177563297 2.13707764949599 1.15941319001493 1.86233727006407
ENSMUSG00000014294 5.82124021087582 6.34370682800977 6.1362321638007 6.38783123325443 6.30258533783064 6.64714104140632 6.44872541003942 6.32302653886926 6.2459554247784 6.40792058867511 6.30892275253061 6.59582944480016 6.50975040092803 6.2123496005638 7.07420305504752 6.43065527573628 6.63405760163695 5.86123245062619 6.45567260071924 6.05779228576793 6.7916258760834
ENSMUSG00000014329 2.38741923591756 1.79126112360551 1.97012887331079 1.76464067942239 2.79905043645333 2.05709325152538 2.17344740845088 1.91320046623576 2.13112356413098 2.38917049750878 2.11853364852858 1.80575251417439 2.2705269563653 1.80363773953437 1.8312986082481 1.85116790508127 1.35667594570285 2.32873736979917 1.8960695499922 2.20123336570956 1.60517943056695
ENSMUSG00000014349 8.25419961815193 8.34905873858985 8.03005269096285 8.20241586611728 8.06080138725093 8.08396831646016 8.14097935539924 7.98589995481436 8.19119106219754 8.12466748611136 8.23301966354546 8.31066176332951 8.42027407586999 8.32280218934044 8.22199484303641 8.21775505276662 8.30298951851955 8.17601847626953 8.2157006205603 7.99006819979637 8.17947296613253
ENSMUSG00000014361 6.71167238375117 6.82749864150068 7.0186806181429 6.9012331232299 6.80124799215758 7.0425010559087 6.77471172150114 6.76350753347791 6.58902932853731 6.53465838631023 6.20599648977892 6.18131857266382 6.18836785153436 6.38619374254843 6.76604652920245 6.65069483701185 6.93430890462551 6.24657826496823 6.72296465844545 6.66627495268944 6.75641258801337
ENSMUSG00000014426 7.12845121702644 7.05935425612486 7.05556971697592 7.0857670543442 7.14020309860559 7.1765619786434 7.33728764743222 7.20049847386081 7.06570589360854 7.30386850705839 7.45583696930286 7.55983019591755 7.38560777454085 7.36312955273941 7.41682809464796 7.52530666179204 7.55183197791161 7.41012569663983 7.46177749363341 7.35156092981708 7.3954683196212
ENSMUSG00000014470 1.52068576678103 1.65039858776566 1.03724306916933 1.88749742720793 1.14193814997634 2.28297465894171 1.65261524514944 1.48577924250109 0.611749405037397 1.82088673793426 2.03364475094206 1.80575251417439 1.78510012919506 2.58604630446175 1.65796700536254 2.01622715135177 1.10141889046077 2.81416419696941 1.54097459116964 1.31987786220818 1.60517943056695
ENSMUSG00000014496 7.6847053361509 7.74707995904538 7.94304029978358 7.8487994572995 7.9283334533983 7.63029111128994 7.66724222114485 7.31517393081098 7.41135482749007 7.44167536228245 7.46397057811009 7.49522111449448 7.21939474715499 7.68040023031593 7.48329797133144 7.76314994297249 7.41459451133917 7.28559057788152 7.58790822014507 7.77325681072322 7.80748246746249
ENSMUSG00000014498 8.09054137511198 7.95042842049637 8.04235720086597 7.84311768412352 8.07176555686202 8.0304866019827 8.18230041500485 8.56994616776836 8.36886157231538 8.69125145751766 8.62904352486292 8.51833162098138 8.63659933165632 8.45612423445254 8.14058189483688 8.33082570444064 8.18648437441495 8.87497039693698 8.21963614027531 8.47655974660231 8.05618945590639
ENSMUSG00000014504 4.72784367442231 4.70038672359734 4.52032595587127 4.64347498989994 4.62140752185018 4.89212662522994 4.07156779443167 4.37599109696297 4.20470469651208 4.41411685463901 4.00047788700687 4.45484535231526 4.01160865900374 4.29933290215844 4.90750917486822 4.5683250181673 4.74341233621831 4.16523863751629 4.68835702396086 4.93613649341887 4.92358445889061
ENSMUSG00000014547 3.90895635649709 3.67787932418777 3.95285088187896 3.81968204298036 3.91723186280164 3.79650202161992 4.02387105240037 4.26442286791716 4.35591050060781 4.46275162988989 4.52063209209992 4.09227527293055 4.21805953647117 4.00527160070402 3.72542997314128 4.1555019399539 3.90877381251837 4.41862287331637 3.80819679396686 3.91744039970897 3.64850686223105
ENSMUSG00000014601 5.50468528808731 5.52234330426625 4.97869088681422 5.24145437628793 5.71296145973962 5.34186834799528 5.60072850348447 4.88046367982376 5.77900027218138 6.24599409583069 6.03090978322083 5.79202553106287 6.03908939542585 5.59023410142518 5.49784084829522 5.66786069171821 5.54168527468421 6.0605412588496 5.63237922460135 5.54362556315664 5.11490616565852
ENSMUSG00000014602 11.1869619928939 10.9511911148689 11.1029651772179 10.9452681742759 11.2821780222645 11.0638115621541 11.1920269609896 11.2910783703107 11.2000267940514 11.5890140110042 11.5866630847303 11.4699573493409 11.5635058534342 11.3680921262383 11.0144423893067 11.327085529478 11.173097494012 11.6957464181645 11.1552136167308 11.2917995106237 10.8190838220868
ENSMUSG00000014633 2.56250594247565 2.03742171087491 1.66527429178237 2.78058222329142 3.59124555133993 2.91591718856469 2.68364214077006 3.22771108956064 3.27471441775983 3.26668649098379 2.82214064574835 2.8698828515941 3.11852386292025 2.83220689173114 3.18019375073574 1.66475478085039 2.88868956647504 3.13019169041709 2.62250447666623 2.42950235338268 3.01581175072579
ENSMUSG00000014668 6.56507988613948 6.81929566252331 6.76516352373253 6.72090388850218 6.77465378214586 6.75470876966333 6.76386433926414 6.69523260813004 6.56128433805441 6.67198955535703 6.81420937211213 6.80164811584165 6.77242099512432 6.79821746375012 6.6760783801722 6.54317571704111 6.79017680355423 6.5981980447924 6.78270837214007 6.69583183877805 6.80317519759593
ENSMUSG00000014747 1.52068576678103 1.65039858776566 2.707094467477 1.48224094872167 2.39569474222212 1.78916004627875 1.77290947886715 2.35571870193671 2.48621852295354 2.74426545633135 2.54383948326125 2.31594724649357 1.38917145286392 2.71437040143729 1.88473786720956 1.19909120850158 2.21331177053167 1.95434185501767 1.84263029103074 2.35735256762684 1.67389218065096
ENSMUSG00000014763 7.83516904950722 7.98567441103882 7.96043547710695 8.08777051951951 7.91824463577471 8.05976526321292 7.98625676060059 7.7460904804005 7.60346019683282 7.68656668721667 7.84645410309178 7.78719006314796 7.57065068093432 7.70571131884512 8.06735794150024 8.03378797937195 7.96859797244643 8.11906259145746 7.9605918708516 8.01079480623076 8.02693639990876
ENSMUSG00000014769 6.71631127855469 7.03830544446511 6.87013308333407 7.01509701917672 6.82736083247671 6.98742967341503 6.64278088504487 6.7350153229649 6.7749797539057 6.66507842817223 7.10948850892557 6.97689139456159 6.77967985341081 6.53264660987224 7.09985164241813 6.80536421546815 7.13377572983055 6.6024663764292 7.25234143470297 6.47921811300933 7.01994199987051
ENSMUSG00000014776 5.18141577512015 4.67333539904282 4.94413366477785 4.74446279748476 4.28698848277962 4.85040723510529 4.45997016720704 4.80272392987419 4.73276480599876 5.21557117525693 5.43633385779326 5.15796317599779 5.44958296955975 5.20963009921021 5.24548521098745 4.93089509755201 5.06906351714839 5.38432969576249 5.24141430931073 5.21660859159648 4.99246126344841
ENSMUSG00000014786 7.19643529234509 7.38528186974806 7.54215231832445 7.59865516366814 7.7071134783197 7.51374350234364 7.56472355002898 8.21229104434939 7.47552270234564 7.60405434021792 7.64835459505727 7.80370177460962 7.65595799355883 7.48957788798035 7.52806934519786 7.52872739852421 7.37664226830431 7.70823951491872 7.32842163457321 7.35388037572004 7.74697505882546
ENSMUSG00000014791 2.38741923591756 3.05149689608663 3.06966454686171 2.74852101405912 3.32414148119709 3.01994025310792 2.55531804379453 3.22771108956064 2.81338326620705 2.9401856663066 3.88406839489156 3.52954271959286 2.81366928139183 3.56917248589735 3.20141023664543 2.9565209052275 3.24525466303442 3.38927891173422 2.71462267865467 2.90484036292934 3.63133171842291
ENSMUSG00000014813 2.64267629115964 2.47352082568158 2.62220556989049 2.78058222329142 2.72690065069749 1.78916004627875 2.80147863106392 2.40915796089817 2.43277926399208 2.17235910843564 2.11853364852858 2.31594724649357 1.89613144158381 2.11397786014652 2.03411549124779 2.36136263740046 1.57348733477599 2.8718796948257 2.26445695597222 2.02614665915147 1.86233727006407
ENSMUSG00000014837 5.47214191482299 5.16265789475717 5.39159264174907 5.19462852016721 5.06355025129162 5.29079416340101 5.41907213602505 5.30375528031526 5.25560559481212 5.83018448251635 5.87494700492301 5.91870533017878 5.69199072480358 5.47719416352452 5.52333833153279 5.47565876998907 5.48037793038451 5.75787506612287 5.59650926813329 5.65315093068955 5.32711220977568
ENSMUSG00000014846 5.93704866352644 6.21830592430709 5.8952240642969 6.26005159516526 6.20637002257134 6.34061328480966 5.87388712659197 7.0211887048175 6.46807117624328 6.14530009621121 6.28157226438565 6.34444116231887 6.11565852922587 5.68725855582005 6.28949239322655 6.0331859785116 5.9848505132453 6.02917708794026 6.16046949785022 5.85658519432211 6.37562174692526
ENSMUSG00000014856 3.4105028490306 4.09970598912925 3.19252129464724 3.60370446120734 4.12799895901847 3.67429608924675 3.84329880675855 3.99412046161933 3.90453115426524 3.6494062699899 4.22765537090869 4.19598662245266 3.74115678160747 3.53482098110657 4.05174538526958 3.57495811049975 3.90877381251837 3.26554354331198 3.76576152764647 3.64180595709554 4.04852732586917
ENSMUSG00000014859 5.97625474578592 6.23381892367841 5.91320180522596 6.18118020386647 6.30877717154491 6.25526772977187 6.17617720120645 6.49353151822527 6.31772730671992 6.62290163523666 6.6094704570911 6.65162267183704 6.58625878528876 6.33720108774889 6.47297549996358 6.17963884583541 6.61584662299191 6.76360384283994 6.37091852499493 6.10261748501154 6.35484450154024
ENSMUSG00000014867 3.80826235687761 3.98704818835979 3.30573190509523 4.17365439107347 3.41877835533516 3.96235276155497 3.66821210020046 4.15917970788983 3.69354349620104 4.12277707958508 4.44046174341594 4.38341021427231 4.3604124598825 3.66757618995835 3.9798951002499 3.96664512250121 3.97377106736481 4.2547367883554 4.1645583859181 4.21150170116339 4.13637067484712
ENSMUSG00000014873 4.67162766485577 5.1030886285239 4.63309388603322 4.94167256735897 5.00374085605632 5.16597204823924 4.89060452153691 4.61079182206782 4.31218912317849 4.31163389703776 5.19382177583281 4.91617650386804 4.80657985660551 4.62738709984265 4.89454104223992 4.7551410173075 4.91209417080999 4.77688318088995 5.10623168254323 4.80665996899043 4.86601292820747
ENSMUSG00000014905 5.60814860803137 5.82237724797595 5.83990629590221 5.68852935138281 5.2932474732513 5.35684455556807 5.67980007447567 4.62215168423237 5.52822604947511 4.65639270030601 4.02267363312106 4.88547970664512 4.68813839930798 5.43124457766402 5.79860644518066 5.59793667427784 5.78203363024561 4.96100558529869 5.62448484079448 5.71219528498694 5.87516131042165
ENSMUSG00000014907 4.22763879188079 3.98704818835979 3.88159219870914 3.96627454059205 4.4527256872585 3.89554939087073 4.34822180955459 3.49816296695692 3.96224665212153 3.6494062699899 2.87189368094545 3.30051720592396 2.42664615828259 3.66757618995835 3.66562057790598 3.81800104114607 3.54810201635608 3.6751877838206 3.78004575365271 4.34807475403883 3.85495773969847
ENSMUSG00000014932 5.51537196688456 5.17556800364456 5.51444938953461 5.1523708327055 5.38986566341992 5.27511254116874 5.29396021576812 4.59934180132429 5.02227142319375 3.97413299822994 3.9550349162457 3.99976313414101 4.19652637492153 4.49069842787427 4.9644650596803 5.068868631093 4.97058982012013 4.58315864532826 5.01859168220372 5.13264628045215 5.05819906069001
ENSMUSG00000014956 7.48443186644545 7.399107515 7.53926114493023 7.39755511891519 7.37960775805448 7.2966311034233 7.39701037349527 6.79647036550574 7.39223449286635 6.74262509795009 6.63130232451159 7.03631886695653 6.82599255984196 7.54240557633457 7.36723417328099 7.39079672598036 7.36093437817957 7.01483764866774 7.26636066644096 7.41735559548239 7.67755716730213
ENSMUSG00000015013 5.92106295935374 6.26435329182652 6.18143779551823 6.42633961480083 5.71296145973962 6.34812733846696 5.76929822531477 6.08106888138414 5.98330826764936 5.77347737754783 6.36646116197216 6.20637324068436 6.2471524479915 5.80723997621457 6.35249160639863 5.64282414078089 6.39633603278762 5.90335792629887 6.33991727341104 5.67557669375079 6.25465469284283
ENSMUSG00000015016 4.91703870279494 5.01963239743138 5.21443607107568 5.18866696192849 5.36631093544103 5.27511254116874 5.45548277621473 5.65846538362046 5.3523172358838 5.69422477383175 6.08464765437617 5.97810425301124 5.9389054652741 5.72583558793074 5.21451382391961 5.43248262878728 5.19979063087805 5.58747163819934 5.30700265093831 5.3527211188952 5.35876309618357
